id,match_id,match_full_time,extra_full_time,player_id,back_number,player_name,player_last_name,team_id,team_name,event_time,event_period,is_side_changed,event_types,filtered_event_types,x,y,relative_player_id,relative_player_name,relative_player_last_name,relative_x,relative_y
32127564,25199,5400000,0,175804,32,Simen,Rafn,9828,FC Cerberus,1191902,FIRST_HALF,True,passSucceeded passSucceededFrom9 passSucceededTo12 passSucceededFrom9To12 forwardPassSucceeded mediumPassSucceeded passSucceededFrom9 passSucceededTo12 passSucceededFrom9To12 forwardPassSucceeded mediumPassSucceeded,passSucceeded,0.75204,0.383582,175807,Patrick,Möschl,0.945,0.543219
32127565,25199,5400000,0,175807,23,Patrick,Möschl,9828,FC Cerberus,1192835,FIRST_HALF,True,passReceived,passReceived,0.945,0.543219,,,,,
32126975,25199,5400000,0,175823,11,James Philip,Milner,9829,FC Hercules,1194223,FIRST_HALF,True,foulConceded,foulConceded,0.017923,0.460451,,,,,
32127566,25199,5400000,0,175807,23,Patrick,Möschl,9828,FC Cerberus,1195022,FIRST_HALF,True,foulCommitted,foulCommitted,0.959182,0.542094,,,,,
32127567,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,1206772,FIRST_HALF,True,freeKick passSucceeded passSucceededFrom12 passSucceededTo12 passSucceededFrom12To12 sidewaysPassSucceeded shortPassSucceeded passSucceededFrom12 passSucceededTo12 passSucceededFrom12To12 sidewaysPassSucceeded shortPassSucceeded,freeKick,0.955148,0.509869,175804,Simen,Rafn,0.853328,0.522228
32127568,25199,5400000,0,175804,32,Simen,Rafn,9828,FC Cerberus,1207392,FIRST_HALF,True,passSucceeded passSucceededFrom12 passSucceededTo9 passSucceededFrom12To9 backwardPassSucceeded shortPassSucceeded passReceived passSucceededFrom12 passSucceededTo9 passSucceededFrom12To9 backwardPassSucceeded shortPassSucceeded,passSucceeded passReceived,0.853328,0.522228,175800,Efrain,Alvarez,0.93818,0.463383
32127569,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,1208560,FIRST_HALF,True,passReceived,passReceived,0.93818,0.463383,,,,,
32127570,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,1210485,FIRST_HALF,True,passFailed passFailedFrom9 passFailedTo16 passFailedFrom9To16 forwardPassFailed longPassFailed passFailedFrom9 passFailedTo16 passFailedFrom9To16 forwardPassFailed longPassFailed,passFailed,0.829026,0.437843,,,,0.143762,1.0
32127571,25199,5400000,0,,,,,9828,FC Cerberus,1215732,FIRST_HALF,True,,,0.143762,1.0,,,,,
32126976,25199,5400000,0,175827,1,Dawid,Kudła,9829,FC Hercules,1237578,FIRST_HALF,True,goalKickSucceeded passSucceeded passSucceededFrom2 passSucceededTo2 passSucceededFrom2To2 sidewaysPassSucceeded shortPassSucceeded passSucceededFrom2 passSucceededTo2 passSucceededFrom2To2 sidewaysPassSucceeded shortPassSucceeded,goalKickSucceeded,0.502411,0.0417153,175825,Conor,McAleny,0.628648,0.026359
32126977,25199,5400000,0,175825,2,Conor,McAleny,9829,FC Hercules,1239172,FIRST_HALF,True,passReceived,passReceived,0.628648,0.026359,,,,,
32126978,25199,5400000,0,175825,2,Conor,McAleny,9829,FC Hercules,1239959,FIRST_HALF,True,passSucceeded passSucceededFrom2 passSucceededTo2 passSucceededFrom2To2 forwardPassSucceeded mediumPassSucceeded passSucceededFrom2 passSucceededTo2 passSucceededFrom2To2 forwardPassSucceeded mediumPassSucceeded,passSucceeded,0.626913,0.0294219,175820,Zlatko,Junuzović,0.470355,0.151062
32126979,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,1241009,FIRST_HALF,True,passReceived,passReceived,0.470355,0.151062,,,,,
32126980,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,1244949,FIRST_HALF,True,passSucceeded passSucceededFrom8 passSucceededTo7 passSucceededFrom8To7 sidewaysPassSucceeded mediumPassSucceeded passSucceededFrom8 passSucceededTo7 passSucceededFrom8To7 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded,0.48543,0.391956,175823,James Philip,Milner,0.0960436,0.472023
32126981,25199,5400000,0,175823,11,James Philip,Milner,9829,FC Hercules,1246867,FIRST_HALF,True,passReceived,passReceived,0.0960436,0.472023,,,,,
32126982,25199,5400000,0,175823,11,James Philip,Milner,9829,FC Hercules,1248172,FIRST_HALF,True,passSucceeded passSucceededFrom10 passSucceededTo10 passSucceededFrom10To10 forwardPassSucceeded shortPassSucceeded passSucceededFrom10 passSucceededTo10 passSucceededFrom10To10 forwardPassSucceeded shortPassSucceeded,passSucceeded,0.0795784,0.500042,175818,Dominic,Ball,0.0406254,0.600182
32126983,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,1249246,FIRST_HALF,True,passReceived,passReceived,0.0406254,0.600182,,,,,
32127572,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,1250684,FIRST_HALF,True,foulConceded,foulConceded,0.936238,0.421811,,,,,
32126984,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,1250744,FIRST_HALF,True,foulCommitted,foulCommitted,0.0657083,0.570965,,,,,
32126985,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,1258126,FIRST_HALF,True,freeKick passSucceeded passSucceededFrom10 passSucceededTo7 passSucceededFrom10To7 backwardPassSucceeded shortPassSucceeded passSucceededFrom10 passSucceededTo7 passSucceededFrom10To7 backwardPassSucceeded shortPassSucceeded,freeKick,0.0751912,0.525129,175824,Simon,Thern,0.152324,0.442667
32126986,25199,5400000,0,175824,4,Simon,Thern,9829,FC Hercules,1259154,FIRST_HALF,True,passSucceeded passSucceededFrom7 passSucceededTo7 passSucceededFrom7To7 forwardPassSucceeded shortPassSucceeded passReceived passSucceededFrom7 passSucceededTo7 passSucceededFrom7To7 forwardPassSucceeded shortPassSucceeded,passSucceeded passReceived,0.152324,0.442667,175820,Zlatko,Junuzović,0.112016,0.48356
32126987,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,1261043,FIRST_HALF,True,passReceived,passReceived,0.112016,0.48356,,,,,
32126988,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,1263369,FIRST_HALF,True,passSucceeded passSucceededFrom7 passSucceededTo8 passSucceededFrom7To8 sidewaysPassSucceeded longPassSucceeded passSucceededFrom7 passSucceededTo8 passSucceededFrom7To8 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded,0.178697,0.486546,175825,Conor,McAleny,0.582817,0.372386
32126989,25199,5400000,0,175825,2,Conor,McAleny,9829,FC Hercules,1265695,FIRST_HALF,True,passReceived,passReceived,0.582817,0.372386,,,,,
32126990,25199,5400000,0,175825,2,Conor,McAleny,9829,FC Hercules,1267476,FIRST_HALF,True,passFailed passFailedFrom8 passFailedTo10 passFailedFrom8To10 sidewaysPassFailed longPassFailed passFailedFrom8 passFailedTo10 passFailedFrom8To10 sidewaysPassFailed longPassFailed,passFailed,0.522432,0.401216,,,,0.0,0.519896
32126991,25199,5400000,0,,,,,9829,FC Hercules,1270615,FIRST_HALF,True,,,0.0,0.519896,,,,,
32127573,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,1287367,FIRST_HALF,True,throwIn passSucceeded passSucceededFrom9 passSucceededTo12 passSucceededFrom9To12 forwardPassSucceeded shortPassSucceeded passSucceededFrom9 passSucceededTo12 passSucceededFrom9To12 forwardPassSucceeded shortPassSucceeded,throwIn,1.0,0.462502,175808,Kerem,Demirbay,0.925947,0.585616
32127574,25199,5400000,0,175808,14,Kerem,Demirbay,9828,FC Cerberus,1288537,FIRST_HALF,True,passReceived,passReceived,0.925947,0.585616,,,,,
32127576,25199,5400000,0,175808,14,Kerem,Demirbay,9828,FC Cerberus,1289274,FIRST_HALF,True,passFailed passFailedFrom12 passFailedTo12 passFailedFrom12To12 backwardPassFailed shortPassFailed passFailedFrom12 passFailedTo12 passFailedFrom12To12 backwardPassFailed shortPassFailed,passFailed,0.990757,0.548,,,,0.960743,0.526943
32127577,25199,5400000,0,,,,,9828,FC Cerberus,1289274,FIRST_HALF,True,,,0.960743,0.526943,,,,,
32126992,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,1289808,FIRST_HALF,True,cutoff,cutoff,0.0172569,0.468629,,,,,
32127578,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,1294608,FIRST_HALF,True,throwIn passSucceeded passSucceededFrom12 passSucceededTo12 passSucceededFrom12To12 sidewaysPassSucceeded shortPassSucceeded passSucceededFrom12 passSucceededTo12 passSucceededFrom12To12 sidewaysPassSucceeded shortPassSucceeded,throwIn,1.0,0.556882,175808,Kerem,Demirbay,0.8658,0.549832
32127579,25199,5400000,0,175808,14,Kerem,Demirbay,9828,FC Cerberus,1295448,FIRST_HALF,True,passReceived,passReceived,0.8658,0.549832,,,,,
32127580,25199,5400000,0,175808,14,Kerem,Demirbay,9828,FC Cerberus,1296185,FIRST_HALF,True,passSucceeded passSucceededFrom12 passSucceededTo12 passSucceededFrom12To12 backwardPassSucceeded shortPassSucceeded passSucceededFrom12 passSucceededTo12 passSucceededFrom12To12 backwardPassSucceeded shortPassSucceeded,passSucceeded,0.895869,0.546503,175800,Efrain,Alvarez,0.962693,0.506202
32127581,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,1297216,FIRST_HALF,True,passReceived,passReceived,0.962693,0.506202,,,,,
32127582,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,1297895,FIRST_HALF,True,passSucceeded passSucceededFrom9 passSucceededTo6 passSucceededFrom9To6 backwardPassSucceeded mediumPassSucceeded passSucceededFrom9 passSucceededTo6 passSucceededFrom9To6 backwardPassSucceeded mediumPassSucceeded,passSucceeded,0.96171,0.48221,175801,Tomáš,Vlček,0.846436,0.251983
32127583,25199,5400000,0,175801,28,Tomáš,Vlček,9828,FC Cerberus,1299774,FIRST_HALF,True,passReceived,passReceived,0.846436,0.251983,,,,,
32127584,25199,5400000,0,175801,28,Tomáš,Vlček,9828,FC Cerberus,1300689,FIRST_HALF,True,passSucceeded passSucceededFrom6 passSucceededTo2 passSucceededFrom6To2 sidewaysPassSucceeded mediumPassSucceeded passSucceededFrom6 passSucceededTo2 passSucceededFrom6To2 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded,0.801412,0.21189,175799,Bradley,Lashley,0.440705,0.0774634
32127585,25199,5400000,0,175799,1,Bradley,Lashley,9828,FC Cerberus,1303138,FIRST_HALF,True,passReceived,passReceived,0.440705,0.0774634,,,,,
32127586,25199,5400000,0,175799,1,Bradley,Lashley,9828,FC Cerberus,1304791,FIRST_HALF,True,passSucceeded passSucceededFrom2 passSucceededTo4 passSucceededFrom2To4 sidewaysPassSucceeded mediumPassSucceeded passSucceededFrom2 passSucceededTo4 passSucceededFrom2To4 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded,0.430824,0.0983758,175802,Éder Marvin,Oliveira Simão,0.178303,0.180687
32127587,25199,5400000,0,175802,30,Éder Marvin,Oliveira Simão,9828,FC Cerberus,1306744,FIRST_HALF,True,passReceived,passReceived,0.178303,0.180687,,,,,
32127588,25199,5400000,0,175802,30,Éder Marvin,Oliveira Simão,9828,FC Cerberus,1309004,FIRST_HALF,True,passFailed passFailedFrom4 passFailedTo7 passFailedFrom4To7 forwardPassFailed mediumPassFailed passFailedFrom4 passFailedTo7 passFailedFrom4To7 forwardPassFailed mediumPassFailed,passFailed,0.138492,0.259054,,,,0.046078,0.409912
32127589,25199,5400000,0,,,,,9828,FC Cerberus,1309573,FIRST_HALF,True,,,0.046078,0.409912,,,,,
32126993,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,1309902,FIRST_HALF,True,intercept,intercept,0.932367,0.594307,,,,,
32126994,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,1314553,FIRST_HALF,True,passFailed passFailedFrom15 passFailedTo17 passFailedFrom15To17 forwardPassFailed mediumPassFailed passFailedFrom15 passFailedTo17 passFailedFrom15To17 forwardPassFailed mediumPassFailed,passFailed,0.789576,0.715292,175821,Douglas Arthur,Silbeira Martins,0.614456,0.892217
32126995,25199,5400000,0,175821,20,Douglas Arthur,Silbeira Martins,9829,FC Hercules,1316786,FIRST_HALF,True,groundDuelFailed,groundDuelFailed,0.614456,0.892217,,,,,
32127590,25199,5400000,0,175805,6,Ramiro,Ruiz,9828,FC Cerberus,1316984,FIRST_HALF,True,groundDuelSucceeded cutoff,groundDuelSucceeded cutoff,0.382627,0.0997817,,,,,
32127591,25199,5400000,0,175801,28,Tomáš,Vlček,9828,FC Cerberus,1318165,FIRST_HALF,True,possession,possession,0.299294,0.0357935,,,,,
32127592,25199,5400000,0,175801,28,Tomáš,Vlček,9828,FC Cerberus,1322049,FIRST_HALF,True,passSucceeded passSucceededFrom1 passSucceededTo4 passSucceededFrom1To4 forwardPassSucceeded mediumPassSucceeded passSucceededFrom1 passSucceededTo4 passSucceededFrom1To4 forwardPassSucceeded mediumPassSucceeded,passSucceeded,0.0640623,0.0288817,175809,Pierre Kunde,Malong,0.0543127,0.276899
32127593,25199,5400000,0,175809,10,Pierre Kunde,Malong,9828,FC Cerberus,1323718,FIRST_HALF,True,passReceived,passReceived,0.0543127,0.276899,,,,,
32127594,25199,5400000,0,175809,10,Pierre Kunde,Malong,9828,FC Cerberus,1326946,FIRST_HALF,True,foulConceded,foulConceded,0.0267521,0.287176,,,,,
32126996,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,1326949,FIRST_HALF,True,foulCommitted,foulCommitted,0.969267,0.710856,,,,,
32126998,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,1405827,FIRST_HALF,True,freeKick crossFailed passFailed passFailedFrom15 passFailedTo17 passFailedFrom15To17 forwardPassFailed longPassFailed passFailedFrom15 passFailedTo17 passFailedFrom15To17 forwardPassFailed longPassFailed,freeKick,0.955481,0.690893,175820,Zlatko,Junuzović,0.524069,0.906283
32127595,25199,5400000,0,175801,28,Tomáš,Vlček,9828,FC Cerberus,1407361,FIRST_HALF,True,aerialDuelSucceeded clearance,aerialDuelSucceeded clearance,0.42033,0.11012,,,,,
32126999,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,1407385,FIRST_HALF,True,aerialDuelFailed,aerialDuelFailed,0.524069,0.906283,,,,,
32127000,25199,5400000,0,175823,11,James Philip,Milner,9829,FC Hercules,1410319,FIRST_HALF,True,possession passFailed passFailedFrom14 passFailedTo15 passFailedFrom14To15 forwardPassFailed shortPassFailed passFailedFrom14 passFailedTo15 passFailedFrom14To15 forwardPassFailed shortPassFailed,passFailed possession,0.557466,0.684832,,,,0.68667,0.792706
32127596,25199,5400000,0,175802,30,Éder Marvin,Oliveira Simão,9828,FC Cerberus,1412407,FIRST_HALF,True,possession passSucceeded passSucceededFrom4 passSucceededTo7 passSucceededFrom4To7 forwardPassSucceeded shortPassSucceeded passSucceededFrom4 passSucceededTo7 passSucceededFrom4To7 forwardPassSucceeded shortPassSucceeded,passSucceeded possession,0.285329,0.215798,175809,Pierre Kunde,Malong,0.257712,0.363659
32127001,25199,5400000,0,,,,,9829,FC Hercules,1412460,FIRST_HALF,True,,,0.68667,0.792706,,,,,
32127597,25199,5400000,0,175809,10,Pierre Kunde,Malong,9828,FC Cerberus,1413769,FIRST_HALF,True,ballMissed passReceived,ballMissed passReceived,0.257712,0.363659,,,,,
32126997,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,1415452,FIRST_HALF,True,attackRouteStart possession,possession,0.826554,0.556681,,,,,
32127002,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,1421109,FIRST_HALF,True,passSucceeded passSucceededFrom12 passSucceededTo12 passSucceededFrom12To12 backwardPassSucceeded shortPassSucceeded passSucceededFrom12 passSucceededTo12 passSucceededFrom12To12 backwardPassSucceeded shortPassSucceeded,passSucceeded,0.938851,0.58685,175826,Richie,Loughty,0.956614,0.515954
32127003,25199,5400000,0,175826,19,Richie,Loughty,9829,FC Hercules,1422279,FIRST_HALF,True,passReceived,passReceived,0.956614,0.515954,,,,,
32127004,25199,5400000,0,175826,19,Richie,Loughty,9829,FC Hercules,1422523,FIRST_HALF,True,passSucceeded passSucceededFrom12 passSucceededTo12 passSucceededFrom12To12 forwardPassSucceeded shortPassSucceeded passSucceededFrom12 passSucceededTo12 passSucceededFrom12To12 forwardPassSucceeded shortPassSucceeded,passSucceeded,0.956953,0.517881,175821,Douglas Arthur,Silbeira Martins,0.85851,0.612221
32127005,25199,5400000,0,175821,20,Douglas Arthur,Silbeira Martins,9829,FC Hercules,1423616,FIRST_HALF,True,passReceived,passReceived,0.85851,0.612221,,,,,
32127006,25199,5400000,0,175821,20,Douglas Arthur,Silbeira Martins,9829,FC Hercules,1424342,FIRST_HALF,True,passSucceeded passSucceededFrom12 passSucceededTo15 passSucceededFrom12To15 forwardPassSucceeded shortPassSucceeded passSucceededFrom12 passSucceededTo15 passSucceededFrom12To15 forwardPassSucceeded shortPassSucceeded,passSucceeded,0.884585,0.616837,175819,Magnus,Blakstad,0.967602,0.670258
32127007,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,1424887,FIRST_HALF,True,passSucceeded passSucceededFrom15 passSucceededTo14 passSucceededFrom15To14 sidewaysPassSucceeded mediumPassSucceeded passReceived passSucceededFrom15 passSucceededTo14 passSucceededFrom15To14 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded passReceived,0.967602,0.670258,175817,Agustín,Urzi,0.663303,0.731899
32127008,25199,5400000,0,175817,12,Agustín,Urzi,9829,FC Hercules,1426327,FIRST_HALF,True,passSucceeded passSucceededFrom14 passSucceededTo15 passSucceededFrom14To15 backwardPassSucceeded shortPassSucceeded passReceived passSucceededFrom14 passSucceededTo15 passSucceededFrom14To15 backwardPassSucceeded shortPassSucceeded,passSucceeded passReceived,0.663303,0.731899,175821,Douglas Arthur,Silbeira Martins,0.691977,0.676878
32127009,25199,5400000,0,175821,20,Douglas Arthur,Silbeira Martins,9829,FC Hercules,1427150,FIRST_HALF,True,passReceived,passReceived,0.691977,0.676878,,,,,
32127010,25199,5400000,0,175821,20,Douglas Arthur,Silbeira Martins,9829,FC Hercules,1427598,FIRST_HALF,True,passSucceeded keyPass passSucceededFrom14 passSucceededTo13 passSucceededFrom14To13 sidewaysPassSucceeded mediumPassSucceeded keyPassFrom2To5 passSucceededFrom14 passSucceededTo13 passSucceededFrom14To13 sidewaysPassSucceeded mediumPassSucceeded keyPassFrom2To5,passSucceeded,0.628526,0.694881,175818,Dominic,Ball,0.258073,0.786455
32127011,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,1430210,FIRST_HALF,True,passReceived,passReceived,0.258073,0.786455,,,,,
32127012,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,1431723,FIRST_HALF,True,shot footRight attackRouteEnd shotOutOfPenaltyArea shotOutOfPenaltyArea,shot footRight,0.345477,0.786981,,,,,
32127598,25199,5400000,0,175799,1,Bradley,Lashley,9828,FC Cerberus,1460291,FIRST_HALF,True,goalKickFailed passFailed passFailedFrom2 passFailedTo9 passFailedFrom2To9 forwardPassFailed longPassFailed passFailedFrom2 passFailedTo9 passFailedFrom2To9 forwardPassFailed longPassFailed,goalKickFailed,0.518802,0.0370479,,,,0.674275,0.440907
32127599,25199,5400000,0,,,,,9828,FC Cerberus,1462362,FIRST_HALF,True,,,0.674275,0.440907,,,,,
32127013,25199,5400000,0,175824,4,Simon,Thern,9829,FC Hercules,1462546,FIRST_HALF,True,possession passSucceeded passSucceededFrom10 passSucceededTo11 passSucceededFrom10To11 forwardPassSucceeded shortPassSucceeded passSucceededFrom10 passSucceededTo11 passSucceededFrom10To11 forwardPassSucceeded shortPassSucceeded,passSucceeded possession,0.312055,0.55474,175822,Joris,Gnagnon,0.375037,0.653421
32127014,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,1464032,FIRST_HALF,True,passSucceeded passSucceededFrom11 passSucceededTo13 passSucceededFrom11To13 sidewaysPassSucceeded mediumPassSucceeded passReceived passSucceededFrom11 passSucceededTo13 passSucceededFrom11To13 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded passReceived,0.375037,0.653421,175818,Dominic,Ball,0.15422,0.710016
32127015,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,1466188,FIRST_HALF,True,passReceived,passReceived,0.15422,0.710016,,,,,
32127016,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,1470115,FIRST_HALF,True,dribbleFailed,dribbleFailed,0.0738775,0.912125,,,,,
32127600,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,1471181,FIRST_HALF,True,cutoff,cutoff,0.9372,0.028784,,,,,
32127601,25199,5400000,0,175799,1,Bradley,Lashley,9828,FC Cerberus,1482422,FIRST_HALF,True,goalKickSucceeded passSucceeded passSucceededFrom2 passSucceededTo1 passSucceededFrom2To1 sidewaysPassSucceeded mediumPassSucceeded passSucceededFrom2 passSucceededTo1 passSucceededFrom2To1 sidewaysPassSucceeded mediumPassSucceeded,goalKickSucceeded,0.524523,0.0353948,175802,Éder Marvin,Oliveira Simão,0.215649,0.0566442
32127602,25199,5400000,0,175802,30,Éder Marvin,Oliveira Simão,9828,FC Cerberus,1483929,FIRST_HALF,True,passReceived,passReceived,0.215649,0.0566442,,,,,
32127603,25199,5400000,0,175802,30,Éder Marvin,Oliveira Simão,9828,FC Cerberus,1485866,FIRST_HALF,True,passFailed passFailedFrom1 passFailedTo13 passFailedFrom1To13 forwardPassFailed longPassFailed passFailedFrom1 passFailedTo13 passFailedFrom1To13 forwardPassFailed longPassFailed,passFailed,0.100255,0.112559,,,,0.276392,0.779069
32127604,25199,5400000,0,,,,,9828,FC Cerberus,1490484,FIRST_HALF,True,,,0.276392,0.779069,,,,,
32127017,25199,5400000,0,175825,2,Conor,McAleny,9829,FC Hercules,1492433,FIRST_HALF,True,possession,possession,0.76981,0.228679,,,,,
32127018,25199,5400000,0,175825,2,Conor,McAleny,9829,FC Hercules,1493951,FIRST_HALF,True,passSucceeded passSucceededFrom6 passSucceededTo5 passSucceededFrom6To5 sidewaysPassSucceeded mediumPassSucceeded passSucceededFrom6 passSucceededTo5 passSucceededFrom6To5 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded,0.705315,0.254632,175824,Simon,Thern,0.414196,0.307899
32127019,25199,5400000,0,175824,4,Simon,Thern,9829,FC Hercules,1496052,FIRST_HALF,True,passReceived,passReceived,0.414196,0.307899,,,,,
32127020,25199,5400000,0,175824,4,Simon,Thern,9829,FC Hercules,1499147,FIRST_HALF,True,passSucceeded passSucceededFrom8 passSucceededTo8 passSucceededFrom8To8 forwardPassSucceeded shortPassSucceeded passSucceededFrom8 passSucceededTo8 passSucceededFrom8To8 forwardPassSucceeded shortPassSucceeded,passSucceeded,0.374891,0.380558,175822,Joris,Gnagnon,0.54981,0.45657
32127021,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,1499933,FIRST_HALF,True,passSucceeded passSucceededFrom8 passSucceededTo9 passSucceededFrom8To9 sidewaysPassSucceeded mediumPassSucceeded passReceived passSucceededFrom8 passSucceededTo9 passSucceededFrom8To9 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded passReceived,0.54981,0.45657,175826,Richie,Loughty,0.800586,0.493696
32127022,25199,5400000,0,175826,19,Richie,Loughty,9829,FC Hercules,1502463,FIRST_HALF,True,passReceived,passReceived,0.800586,0.493696,,,,,
32127023,25199,5400000,0,175826,19,Richie,Loughty,9829,FC Hercules,1505710,FIRST_HALF,True,passSucceeded passSucceededFrom15 passSucceededTo15 passSucceededFrom15To15 forwardPassSucceeded shortPassSucceeded passSucceededFrom15 passSucceededTo15 passSucceededFrom15To15 forwardPassSucceeded shortPassSucceeded,passSucceeded,0.806961,0.691748,175819,Magnus,Blakstad,0.948039,0.787601
32127024,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,1507019,FIRST_HALF,True,passReceived,passReceived,0.948039,0.787601,,,,,
32127025,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,1509615,FIRST_HALF,True,crossFailed passFailed passFailedFrom15 passFailedTo17 passFailedFrom15To17 sidewaysPassFailed mediumPassFailed passFailedFrom15 passFailedTo17 passFailedFrom15To17 sidewaysPassFailed mediumPassFailed,crossFailed,0.769386,0.77772,,,,0.416593,0.9088
32127605,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,1511244,FIRST_HALF,True,clearance,clearance,0.587215,0.0941677,,,,,
32127026,25199,5400000,0,,,,,9829,FC Hercules,1511245,FIRST_HALF,True,,,0.416593,0.9088,,,,,
32127027,25199,5400000,0,175823,11,James Philip,Milner,9829,FC Hercules,1513156,FIRST_HALF,True,aerialDuelFailed,aerialDuelFailed,0.353805,0.767537,,,,,
32127606,25199,5400000,0,175807,23,Patrick,Möschl,9828,FC Cerberus,1513197,FIRST_HALF,True,aerialDuelSucceeded possession passFailed passFailedFrom5 passFailedTo5 passFailedFrom5To5 forwardPassFailed shortPassFailed passFailedFrom5 passFailedTo5 passFailedFrom5To5 forwardPassFailed shortPassFailed,aerialDuelSucceeded passFailed possession,0.661116,0.2223,,,,0.488473,0.310809
32127607,25199,5400000,0,,,,,9828,FC Cerberus,1514532,FIRST_HALF,True,,,0.488473,0.310809,,,,,
32127028,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,1515443,FIRST_HALF,True,possession passSucceeded passSucceededFrom14 passSucceededTo14 passSucceededFrom14To14 forwardPassSucceeded shortPassSucceeded passSucceededFrom14 passSucceededTo14 passSucceededFrom14To14 forwardPassSucceeded shortPassSucceeded,passSucceeded possession,0.494355,0.676523,175819,Magnus,Blakstad,0.48017,0.720371
32127029,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,1516054,FIRST_HALF,True,foulCommitted passReceived,foulCommitted passReceived,0.48017,0.720371,,,,,
32127608,25199,5400000,0,175804,32,Simen,Rafn,9828,FC Cerberus,1516241,FIRST_HALF,True,foulConceded yellowCard,yellowCard foulConceded,0.492589,0.273914,,,,,
32127030,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,1588874,FIRST_HALF,True,attackRouteStart freeKick shotOnTarget footLeft attackRouteEnd shotOnTargetOutOfPenaltyArea shotOnTargetOutOfPenaltyArea,shotOnTarget freeKick footLeft,0.503251,0.718937,,,,,
32127609,25199,5400000,0,175799,1,Bradley,Lashley,9828,FC Cerberus,1589922,FIRST_HALF,True,saveByCatching,saveByCatching,0.505127,0.00640195,,,,,
32127610,25199,5400000,0,175799,1,Bradley,Lashley,9828,FC Cerberus,1595057,FIRST_HALF,True,passFailed passFailedFrom2 passFailedTo10 passFailedFrom2To10 forwardPassFailed longPassFailed passFailedFrom2 passFailedTo10 passFailedFrom2To10 forwardPassFailed longPassFailed,passFailed,0.564521,0.1329,,,,0.280539,0.653364
32127611,25199,5400000,0,,,,,9828,FC Cerberus,1599122,FIRST_HALF,True,,,0.280539,0.653364,,,,,
32127031,25199,5400000,0,175825,2,Conor,McAleny,9829,FC Hercules,1599370,FIRST_HALF,True,possession,possession,0.735389,0.324356,,,,,
32127032,25199,5400000,0,175825,2,Conor,McAleny,9829,FC Hercules,1601342,FIRST_HALF,True,passSucceeded passSucceededFrom9 passSucceededTo9 passSucceededFrom9To9 forwardPassSucceeded shortPassSucceeded passSucceededFrom9 passSucceededTo9 passSucceededFrom9To9 forwardPassSucceeded shortPassSucceeded,passSucceeded,0.728245,0.376622,175819,Magnus,Blakstad,0.817885,0.41971
